frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist,exercise
14:42:24.567914,"[0.5187524557113647, 0.4349634051322937]","[0.5610261559486389, 0.6792023777961731]","[0.5549963712692261, 0.8828892707824707]","[0.5336132645606995, 0.12688271701335907]","[0.5855748653411865, 0.2661597728729248]","[0.5535946488380432, 0.17837505042552948]","[0.4453718960285187, 0.439696729183197]","[0.4064209759235382, 0.6849310398101807]","[0.4017525017261505, 0.8826009035110474]","[0.4222245514392853, 0.12419210374355316]","[0.3750051259994507, 0.26302093267440796]","[0.39771661162376404, 0.18244481086730957]",squat
14:42:24.627515,"[0.5187410116195679, 0.4027433395385742]","[0.5499054789543152, 0.6582419872283936]","[0.5559484362602234, 0.8825474977493286]","[0.5298276543617249, 0.08988729864358902]","[0.583873450756073, 0.23818190395832062]","[0.5537203550338745, 0.15024101734161377]","[0.44531726837158203, 0.40986040234565735]","[0.41552168130874634, 0.667767345905304]","[0.4014737010002136, 0.8830506801605225]","[0.4221857190132141, 0.08626672625541687]","[0.37445589900016785, 0.22420527040958405]","[0.40122726559638977, 0.1607934534549713]",squat
14:42:24.686256,"[0.5193651914596558, 0.3990507423877716]","[0.5418195724487305, 0.6509097218513489]","[0.5582863092422485, 0.8824754357337952]","[0.5274646282196045, 0.08418752998113632]","[0.5824397206306458, 0.23802614212036133]","[0.5538700222969055, 0.1543044000864029]","[0.44526904821395874, 0.4083465039730072]","[0.4191794693470001, 0.6623536348342896]","[0.4014813303947449, 0.8828475475311279]","[0.42079195380210876, 0.0771641880273819]","[0.3746509552001953, 0.2158098965883255]","[0.40268659591674805, 0.14888423681259155]",squat
14:42:24.742950,"[0.5200582146644592, 0.41049474477767944]","[0.534779965877533, 0.6574996113777161]","[0.5579941272735596, 0.8813508749008179]","[0.5251747369766235, 0.09724332392215729]","[0.5829193592071533, 0.24677231907844543]","[0.5539761781692505, 0.15607379376888275]","[0.44520729780197144, 0.4174516201019287]","[0.42543384432792664, 0.6665302515029907]","[0.403143972158432, 0.8828172087669373]","[0.42082032561302185, 0.09542404860258102]","[0.37458229064941406, 0.22870869934558868]","[0.40239495038986206, 0.14808955788612366]",squat
14:42:24.801002,"[0.511962354183197, 0.41151925921440125]","[0.5301271677017212, 0.659814715385437]","[0.5575211644172668, 0.8830682635307312]","[0.518557608127594, 0.10036083310842514]","[0.5772870779037476, 0.23309575021266937]","[0.5515156388282776, 0.1685725599527359]","[0.44863975048065186, 0.41944804787635803]","[0.4286755323410034, 0.6645617485046387]","[0.40382489562034607, 0.883115828037262]","[0.42327582836151123, 0.09978186339139938]","[0.3818286061286926, 0.23609206080436707]","[0.40791261196136475, 0.16465109586715698]",squat
14:42:24.859621,"[0.5120304226875305, 0.40424925088882446]","[0.529755711555481, 0.6557360887527466]","[0.5574111342430115, 0.8831137418746948]","[0.5172992944717407, 0.09062545746564865]","[0.5735430121421814, 0.2294539213180542]","[0.5517472624778748, 0.1708676964044571]","[0.44865354895591736, 0.4121025502681732]","[0.4278503358364105, 0.6598048806190491]","[0.402702271938324, 0.8843675255775452]","[0.4219343960285187, 0.09738786518573761]","[0.3849741518497467, 0.24299576878547668]","[0.4135701358318329, 0.1734214574098587]",squat
14:42:24.917498,"[0.5005026459693909, 0.4052692949771881]","[0.5261970162391663, 0.6555903553962708]","[0.5577130913734436, 0.8861082792282104]","[0.48500970005989075, 0.10493139922618866]","[0.5124514102935791, 0.22629490494728088]","[0.4965841472148895, 0.16932085156440735]","[0.45738062262535095, 0.41467785835266113]","[0.43353188037872314, 0.6603240966796875]","[0.40241795778274536, 0.8842896223068237]","[0.4447185695171356, 0.09596172720193863]","[0.4731222093105316, 0.2559967041015625]","[0.5031015872955322, 0.18152770400047302]",squat
14:42:24.977496,"[0.49647167325019836, 0.403242290019989]","[0.5252187848091125, 0.6572430729866028]","[0.5576437711715698, 0.8860294818878174]","[0.48959362506866455, 0.10331198573112488]","[0.5212359428405762, 0.22430171072483063]","[0.5008459687232971, 0.17005470395088196]","[0.45917707681655884, 0.41374829411506653]","[0.43097054958343506, 0.6620538830757141]","[0.40155571699142456, 0.884265661239624]","[0.4399915337562561, 0.09821150451898575]","[0.4591188430786133, 0.25675129890441895]","[0.4921003580093384, 0.1720740646123886]",squat
14:42:25.035074,"[0.4924725294113159, 0.411685585975647]","[0.5240501761436462, 0.658965528011322]","[0.5576083660125732, 0.8859789371490479]","[0.4546772837638855, 0.09554984420537949]","[0.4958533048629761, 0.2280804067850113]","[0.48918023705482483, 0.17172960937023163]","[0.4613533318042755, 0.41484546661376953]","[0.42956921458244324, 0.6614080667495728]","[0.401465505361557, 0.8841371536254883]","[0.47457438707351685, 0.10414771735668182]","[0.4941743016242981, 0.2567577064037323]","[0.5161911845207214, 0.18590453267097473]",squat
14:42:25.092947,"[0.49302834272384644, 0.40921422839164734]","[0.5232066512107849, 0.6599333882331848]","[0.5575957894325256, 0.8856229186058044]","[0.4764110743999481, 0.10504470765590668]","[0.5159369111061096, 0.2316604107618332]","[0.49865156412124634, 0.17322684824466705]","[0.4605362117290497, 0.41772711277008057]","[0.42966124415397644, 0.662542462348938]","[0.40132489800453186, 0.8842257857322693]","[0.4615619480609894, 0.10062597692012787]","[0.46840542554855347, 0.2580864131450653]","[0.49671998620033264, 0.17871452867984772]",squat
14:42:25.151843,"[0.4763774573802948, 0.41381892561912537]","[0.4872480630874634, 0.6573764085769653]","[0.4834262430667877, 0.8862940669059753]","[0.43516775965690613, 0.09583362936973572]","[0.45771563053131104, 0.2298269271850586]","[0.47239601612091064, 0.16432146728038788]","[0.46453413367271423, 0.41478946805000305]","[0.47106438875198364, 0.6624844670295715]","[0.47643816471099854, 0.8935161828994751]","[0.49893510341644287, 0.10468638688325882]","[0.5139991641044617, 0.2591851055622101]","[0.5332571864128113, 0.16866546869277954]",squat
14:42:25.210972,"[0.4801705777645111, 0.41480377316474915]","[0.5027610063552856, 0.6565223336219788]","[0.5291127562522888, 0.8862422108650208]","[0.43554291129112244, 0.09400278329849243]","[0.4677092432975769, 0.22431956231594086]","[0.47481420636177063, 0.17051631212234497]","[0.46394214034080505, 0.41344302892684937]","[0.45391276478767395, 0.6619845628738403]","[0.42430222034454346, 0.8919817209243774]","[0.4929541051387787, 0.10170333832502365]","[0.5035308003425598, 0.2576114535331726]","[0.5267759561538696, 0.17252396047115326]",squat
14:42:25.269969,"[0.4803861379623413, 0.4040790796279907]","[0.5050642490386963, 0.65684574842453]","[0.5476030111312866, 0.8862054944038391]","[0.47827598452568054, 0.09442922472953796]","[0.5407143235206604, 0.21954703330993652]","[0.5046343207359314, 0.1764238476753235]","[0.46232399344444275, 0.4106464982032776]","[0.4454468786716461, 0.6606963276863098]","[0.4096734821796417, 0.8886831402778625]","[0.4390588700771332, 0.09986250102519989]","[0.4102151691913605, 0.24050027132034302]","[0.4975476861000061, 0.1755642592906952]",squat
14:42:25.327418,"[0.4833264946937561, 0.4023301303386688]","[0.5063976645469666, 0.6570000648498535]","[0.5542803406715393, 0.8861731290817261]","[0.4908265173435211, 0.09458371251821518]","[0.5616710186004639, 0.2226211279630661]","[0.5255890488624573, 0.1699923872947693]","[0.4619712829589844, 0.41149553656578064]","[0.43972787261009216, 0.6610995531082153]","[0.4042685925960541, 0.8875290751457214]","[0.43036800622940063, 0.09965800493955612]","[0.3993372619152069, 0.23744475841522217]","[0.4738357663154602, 0.17471204698085785]",squat
14:42:25.386247,"[0.48471540212631226, 0.4032982587814331]","[0.5070112347602844, 0.6569107174873352]","[0.5567709803581238, 0.8862088918685913]","[0.49411898851394653, 0.09566804021596909]","[0.5633987188339233, 0.22399728000164032]","[0.5367432236671448, 0.17165011167526245]","[0.4613780975341797, 0.4128623306751251]","[0.4362209737300873, 0.6609510779380798]","[0.40242162346839905, 0.8867781758308411]","[0.42941176891326904, 0.10135933011770248]","[0.39943212270736694, 0.24241140484809875]","[0.4683731198310852, 0.17531800270080566]",squat
14:42:25.444219,"[0.48683854937553406, 0.4062266945838928]","[0.5114486217498779, 0.6566705107688904]","[0.5580642819404602, 0.8867330551147461]","[0.45812055468559265, 0.09512526541948318]","[0.506820559501648, 0.22178122401237488]","[0.5038217902183533, 0.1710277944803238]","[0.46129894256591797, 0.4129064679145813]","[0.4353090524673462, 0.6609769463539124]","[0.4010953903198242, 0.885991096496582]","[0.46945178508758545, 0.1031438559293747]","[0.48268797993659973, 0.24489347636699677]","[0.5074487924575806, 0.17775306105613708]",squat
14:42:25.504937,"[0.48828646540641785, 0.40598204731941223]","[0.5124432444572449, 0.6569246053695679]","[0.5585422515869141, 0.8867431282997131]","[0.4792308807373047, 0.09726239740848541]","[0.5413057208061218, 0.220687597990036]","[0.521695077419281, 0.17117907106876373]","[0.46125528216362, 0.4140867590904236]","[0.4332451820373535, 0.6612018942832947]","[0.4003382623195648, 0.8856350183486938]","[0.441355437040329, 0.10345815122127533]","[0.46492618322372437, 0.24767789244651794]","[0.4959120452404022, 0.17821663618087769]",squat
14:42:25.564175,"[0.4977847635746002, 0.40567246079444885]","[0.518156886100769, 0.657105028629303]","[0.558505117893219, 0.8867332935333252]","[0.5024461150169373, 0.0974351018667221]","[0.5617945194244385, 0.2229158729314804]","[0.540740430355072, 0.1724233329296112]","[0.45622047781944275, 0.41434887051582336]","[0.4298962354660034, 0.6611873507499695]","[0.3998023271560669, 0.8854575157165527]","[0.4266659915447235, 0.1038147360086441]","[0.39689886569976807, 0.2458697259426117]","[0.43158549070358276, 0.17923319339752197]",squat
14:42:25.621799,"[0.5046533346176147, 0.40526100993156433]","[0.5231298208236694, 0.6572445631027222]","[0.5584254860877991, 0.8866953253746033]","[0.5091041326522827, 0.09752855449914932]","[0.5686599016189575, 0.22401288151741028]","[0.5429471135139465, 0.1733837127685547]","[0.45148420333862305, 0.41421687602996826]","[0.4283997118473053, 0.6611466407775879]","[0.3999953866004944, 0.8853782415390015]","[0.4216097593307495, 0.10323164612054825]","[0.38605833053588867, 0.2454674392938614]","[0.41840729117393494, 0.17979487776756287]",squat
14:42:25.680495,"[0.506600022315979, 0.4037250280380249]","[0.524854302406311, 0.6570044755935669]","[0.5583531856536865, 0.8863518834114075]","[0.510149359703064, 0.09720153361558914]","[0.5686933994293213, 0.22508086264133453]","[0.5433483719825745, 0.1738230139017105]","[0.4504232406616211, 0.41339200735092163]","[0.42839688062667847, 0.6609620451927185]","[0.40021905303001404, 0.8853287696838379]","[0.42169302701950073, 0.10216420143842697]","[0.38647234439849854, 0.2426069974899292]","[0.42313873767852783, 0.17964625358581543]",squat
14:42:25.739836,"[0.5072834491729736, 0.4040882885456085]","[0.5259799361228943, 0.6571194529533386]","[0.5581373572349548, 0.8859862089157104]","[0.5113354921340942, 0.09709830582141876]","[0.5689083337783813, 0.22577980160713196]","[0.5427855253219604, 0.17282043397426605]","[0.4501960575580597, 0.4133673310279846]","[0.4278339147567749, 0.6607910394668579]","[0.40038925409317017, 0.8852605223655701]","[0.4214096963405609, 0.10118642449378967]","[0.3858509957790375, 0.24111519753932953]","[0.42351409792900085, 0.17956534028053284]",squat
14:42:25.798986,"[0.5067397356033325, 0.4043218493461609]","[0.5260104537010193, 0.6572416424751282]","[0.5579806566238403, 0.8857184052467346]","[0.5117959380149841, 0.09731555730104446]","[0.5681131482124329, 0.22614987194538116]","[0.540339469909668, 0.16915565729141235]","[0.45027628540992737, 0.4134531319141388]","[0.4279421865940094, 0.6608347296714783]","[0.40045422315597534, 0.8851779699325562]","[0.42166298627853394, 0.10048148781061172]","[0.3873836100101471, 0.23873019218444824]","[0.43319880962371826, 0.1684286743402481]",squat
14:42:25.858858,"[0.5066996216773987, 0.40463992953300476]","[0.5264040231704712, 0.6572621464729309]","[0.5579102039337158, 0.8856385350227356]","[0.5122656226158142, 0.097518689930439]","[0.5689505934715271, 0.2263588160276413]","[0.5415103435516357, 0.1689259260892868]","[0.4502282440662384, 0.4135991632938385]","[0.42792314291000366, 0.6608608961105347]","[0.4005165696144104, 0.8851129412651062]","[0.42152002453804016, 0.10048333555459976]","[0.3857881724834442, 0.23867066204547882]","[0.4247567355632782, 0.16879016160964966]",squat
14:42:16.944732,"[0.4917049705982208, 0.44234228134155273]","[0.496648371219635, 0.6920629143714905]","[0.5262864828109741, 0.9434475898742676]","[0.5092405676841736, 0.09315323829650879]","[0.44600197672843933, 0.06100061163306236]","[0.3534855246543884, 0.0536440908908844]","[0.43580153584480286, 0.4454662501811981]","[0.4295940399169922, 0.6767336130142212]","[0.4293675124645233, 0.8926914930343628]","[0.4320449233055115, 0.1254267692565918]","[0.3621788024902344, 0.1105223000049591]","[0.29341480135917664, 0.10165920853614807]",squat
14:42:17.015231,"[0.4965192973613739, 0.44174832105636597]","[0.5040421485900879, 0.6965724229812622]","[0.532858669757843, 0.9434482455253601]","[0.5199911594390869, 0.0987231656908989]","[0.4482834041118622, 0.06475968658924103]","[0.3517177700996399, 0.058498747646808624]","[0.4399327039718628, 0.4456295967102051]","[0.431659072637558, 0.6797013878822327]","[0.42950519919395447, 0.8938281536102295]","[0.4417867362499237, 0.1311914175748825]","[0.36534830927848816, 0.10725702345371246]","[0.29340893030166626, 0.09981534630060196]",squat
14:42:17.074906,"[0.5020507574081421, 0.4380071759223938]","[0.5098856091499329, 0.696636438369751]","[0.5366858839988708, 0.9433969855308533]","[0.522561252117157, 0.09870529919862747]","[0.44823434948921204, 0.06544334441423416]","[0.3505733907222748, 0.05856962874531746]","[0.4472748637199402, 0.4441295862197876]","[0.43776845932006836, 0.6793873310089111]","[0.4293777644634247, 0.893823504447937]","[0.447795569896698, 0.1386256068944931]","[0.36819007992744446, 0.11622970551252365]","[0.29323610663414, 0.10032299906015396]",squat
14:42:17.132857,"[0.5055762529373169, 0.43448343873023987]","[0.5138905644416809, 0.6965603828430176]","[0.5365868210792542, 0.9434047341346741]","[0.5257607698440552, 0.0959368646144867]","[0.4496699273586273, 0.06543315947055817]","[0.3518942892551422, 0.054567717015743256]","[0.4521098732948303, 0.4401530623435974]","[0.44352737069129944, 0.6789214611053467]","[0.43763476610183716, 0.8938483595848083]","[0.45380446314811707, 0.137747123837471]","[0.3687952756881714, 0.10501296818256378]","[0.292655885219574, 0.09874004870653152]",squat
14:42:17.189959,"[0.5083715319633484, 0.42576298117637634]","[0.5161157250404358, 0.6935190558433533]","[0.5367493033409119, 0.9434757232666016]","[0.5315009355545044, 0.08575678616762161]","[0.4531427025794983, 0.057229623198509216]","[0.3499031364917755, 0.05214116722345352]","[0.4520612955093384, 0.43124493956565857]","[0.44908854365348816, 0.675491452217102]","[0.44600486755371094, 0.893318235874176]","[0.4534400701522827, 0.1243290901184082]","[0.37267428636550903, 0.11365602910518646]","[0.3292756974697113, 0.09866553544998169]",squat
14:42:17.248825,"[0.5096110105514526, 0.42497479915618896]","[0.5174857378005981, 0.6891028881072998]","[0.5371654033660889, 0.9440333247184753]","[0.5313003659248352, 0.08633270114660263]","[0.45683160424232483, 0.05792491137981415]","[0.35092639923095703, 0.05048287659883499]","[0.452823668718338, 0.43139082193374634]","[0.45208796858787537, 0.6728621125221252]","[0.44785308837890625, 0.8930390477180481]","[0.451048880815506, 0.12436940521001816]","[0.37174829840660095, 0.11327188462018967]","[0.3057158291339874, 0.08934386819601059]",squat
14:42:17.307150,"[0.5105172991752625, 0.42600834369659424]","[0.51860511302948, 0.6892256736755371]","[0.5373702645301819, 0.943601667881012]","[0.5312783122062683, 0.08673607558012009]","[0.4593591094017029, 0.05794231966137886]","[0.3542802035808563, 0.049788083881139755]","[0.4531259536743164, 0.43172410130500793]","[0.4525695741176605, 0.6729356646537781]","[0.44769859313964844, 0.893071711063385]","[0.4500502943992615, 0.11811964958906174]","[0.37674540281295776, 0.11318022012710571]","[0.3067377805709839, 0.09001389145851135]",squat
14:42:17.366846,"[0.5097181797027588, 0.42736464738845825]","[0.5197007060050964, 0.6927297115325928]","[0.5370581746101379, 0.9430481791496277]","[0.5307055711746216, 0.08627168089151382]","[0.4711168110370636, 0.05806189402937889]","[0.37080660462379456, 0.05081462115049362]","[0.4528716206550598, 0.4344932734966278]","[0.45074090361595154, 0.6736054420471191]","[0.4474303126335144, 0.8913220763206482]","[0.449214369058609, 0.11871311068534851]","[0.37553220987319946, 0.09522389620542526]","[0.29840904474258423, 0.08571059256792068]",squat
